,week,hour_of_week,ChatsInBlock,rate,treatment
655,4,151,509,0.005890453761673861,0.0
656,4,152,640,0.006897443634952796,0.0
657,4,153,727,0.00764900836445894,0.0
658,4,154,683,0.007142184902069456,0.0
659,4,155,728,0.007624154326288671,0.0
660,4,156,717,0.007692885422143064,0.0
661,4,157,739,0.008193177156668181,0.0
662,4,158,734,0.008645465253239105,0.0
663,4,159,690,0.008514944344349285,0.0
664,4,160,652,0.008025701941185884,0.0
665,4,161,685,0.008271048913896569,0.0
666,4,162,630,0.007971958950738356,0.0
667,4,163,577,0.007382576096830738,0.0
668,4,164,460,0.00586667346860692,0.0
669,4,165,378,0.005017987760357897,0.0
670,4,166,301,0.003943610303173231,0.0
671,4,167,261,0.0033858727378867485,0.0
672,5,0,229,0.0028937890945852024,0.0
673,5,1,236,0.002849450031995943,0.0
674,5,2,247,0.0028592596022503644,0.0
675,5,3,216,0.0021012081947119595,0.0
676,5,4,272,0.0016399867354014049,0.0
677,5,5,428,0.0016837202349340478,0.0
678,5,6,564,0.0020234926056413825,0.0
679,5,7,629,0.0024268941542331746,0.0
680,5,8,721,0.0029541068640987927,0.0
681,5,9,759,0.003556634364866638,0.0
682,5,10,808,0.004014827034493724,0.0
683,5,11,807,0.004155959192291649,0.0
684,5,12,757,0.0041675612884756194,0.0
685,5,13,786,0.0047968948344888195,0.0
686,5,14,766,0.00564210216182374,0.0
687,5,15,720,0.006433338992288928,0.0
688,5,16,723,0.007013629529029441,0.0
689,5,17,679,0.0070481014760530635,0.0
690,5,18,612,0.006859986773228117,0.0
691,5,19,575,0.0069103101827927265,0.0
692,5,20,481,0.006066415265673674,0.0
693,5,21,380,0.005113988103248728,0.0
694,5,22,318,0.0043212392988177745,0.0
695,5,23,266,0.003531270328036428,0.0
696,5,24,217,0.0028044871794871795,0.0
697,5,25,238,0.002948792605716693,0.0
698,5,26,210,0.0025651674687904623,0.0
699,5,27,237,0.002706282686642154,0.0
700,5,28,264,0.0022410675630936917,0.0
701,5,29,375,0.002248646314918419,0.0
702,5,30,468,0.0023981675540228234,0.0
703,5,31,532,0.0026550218340611353,0.0
704,5,32,704,0.003597508316682934,0.0
705,5,33,685,0.0038253197073770035,0.0
706,5,34,725,0.004165732967898,0.0
707,5,35,736,0.0042994421240178755,0.0
708,5,36,745,0.004627530389520042,0.0
709,5,37,791,0.00545017328932772,0.0
710,5,38,735,0.006077846044438564,0.0
711,5,39,685,0.006794893414409142,0.0
712,5,40,669,0.007058376678870238,0.0
713,5,41,628,0.006989971394543815,0.0
714,5,42,596,0.006969700513372236,0.0
715,5,43,621,0.007561183489589675,0.0
716,5,44,472,0.006026788564424072,0.0
717,5,45,396,0.00541138851309802,0.0
718,5,46,312,0.004353164415671392,0.0
719,5,47,261,0.00355687594543398,0.0
720,5,48,208,0.002736446040704635,0.0
721,5,49,238,0.002985336728422162,0.0
722,5,50,205,0.002548324942507303,0.0
723,5,51,210,0.0024760647078243643,0.0
724,5,52,281,0.002684397061492754,0.0
725,5,53,411,0.0029161345253299275,0.0
726,5,54,561,0.0033064378289493074,0.0
727,5,55,695,0.0038704862890111603,0.0
728,5,56,806,0.004534739139974907,0.0
729,5,57,753,0.004565296471444161,0.0
730,5,58,801,0.004996444477712489,0.0
731,5,59,749,0.004690366900663164,0.0
732,5,60,749,0.004962499668724989,0.0
733,5,61,793,0.005714285714285714,0.0
734,5,62,745,0.006321595248196861,0.0
735,5,63,709,0.007171540414513013,0.0
736,5,64,737,0.007845600289552683,0.0
737,5,65,781,0.008509850069735007,0.0
738,5,66,666,0.007594936708860759,0.0
739,5,67,649,0.007726466421419813,0.0
740,5,68,575,0.007164484094845309,0.0
741,5,69,400,0.0052814344375932505,0.0
742,5,70,347,0.004534821416902992,0.0
743,5,71,257,0.003278855845166558,0.0
744,5,72,194,0.0024075154192675693,0.0
745,5,73,240,0.0028772838440512156,0.0
746,5,74,244,0.0029229958311370935,0.0
747,5,75,266,0.0029114311982837877,0.0
748,5,76,267,0.0021033227773313797,0.0
749,5,77,415,0.002241595367729669,0.0
750,5,78,641,0.002909074406045066,0.0
751,5,79,646,0.0029092284690072595,0.0
752,5,80,735,0.0034021005077692866,0.0
753,5,81,813,0.004136583578831682,0.0
754,5,82,846,0.00446308459286223,0.0
755,5,83,747,0.004010867464186766,0.0
756,5,84,801,0.004590520946759127,0.0
757,5,85,801,0.005021502814799955,0.0
758,5,86,787,0.005935098528668713,0.0
759,5,87,712,0.006601210840078251,0.0
760,5,88,725,0.007291781910346284,0.0
761,5,89,652,0.0068851905043507645,0.0
762,5,90,644,0.007300759551071307,0.0
763,5,91,642,0.007717366478741179,0.0
764,5,92,554,0.007274255176669861,0.0
765,5,93,397,0.005636882534183362,0.0
766,5,94,296,0.004145542141676704,0.0
767,5,95,231,0.0031962585787026787,0.0
768,5,96,258,0.0034946564265106264,0.0
769,5,97,257,0.003380778236733405,0.0
770,5,98,230,0.0030301034187471183,0.0
771,5,99,246,0.0029143811678849414,0.0
772,5,100,251,0.0021340633927356824,0.0
773,5,101,352,0.002060395338355547,0.0
774,5,102,503,0.0025782046879244684,0.0
775,5,103,665,0.0034093122930060394,0.0
776,5,104,687,0.003592288345194334,0.0
777,5,105,686,0.0039865178986517895,0.0
778,5,106,662,0.0039925215608226285,0.0
779,5,107,696,0.004288751270912284,0.0
780,5,108,689,0.004532417640248395,0.0
781,5,109,703,0.0051761587453521335,0.0
782,5,110,688,0.006172119602759512,0.0
783,5,111,614,0.006726555652936021,0.0
784,5,112,579,0.007146912879255438,0.0
785,5,113,545,0.007262018974522972,0.0
786,5,114,604,0.00843233885716679,0.0
787,5,115,556,0.008048289738430584,0.0
788,5,116,481,0.007251183405191907,0.0
789,5,117,451,0.0073359575783207,0.0
790,5,118,370,0.006375023690966419,0.0
791,5,119,256,0.0047013883787556015,0.0
792,5,120,215,0.004055609001565654,0.0
793,5,121,201,0.003781322898637971,0.0
794,5,122,194,0.0035968555324829427,0.0
795,5,123,197,0.0033904722566432603,0.0
796,5,124,246,0.0037027002618983114,0.0
797,5,125,354,0.004551005978016327,0.0
798,5,126,507,0.005731987201953624,0.0
799,5,127,609,0.0062870356988004045,0.0
800,5,128,666,0.0066776958941194165,0.0
801,5,129,808,0.008265561863843281,0.0
802,5,130,817,0.008631345412286726,0.0
803,5,131,793,0.008648518954761594,0.0
804,5,132,811,0.009169644068563158,0.0
805,5,133,768,0.009241988471582089,0.0
806,5,134,726,0.009301729660474056,0.0
807,5,135,705,0.00977917105920213,0.0
808,5,136,634,0.009242656170274801,0.0
809,5,137,687,0.010407356349699293,0.0
810,5,138,570,0.008623950374461004,0.0
811,5,139,543,0.00808529013237243,0.0
812,5,140,506,0.007579161798627962,0.0
813,5,141,436,0.006983710015857507,0.0
814,5,142,378,0.006450401870275251,0.0
815,5,143,319,0.0057597862198468875,0.0
816,5,144,240,0.004519008077726939,0.0
817,5,145,201,0.0038223828087857754,0.0
818,5,146,185,0.003453103126458236,0.0
819,5,147,193,0.0033857867129800188,0.0
820,5,148,211,0.0033209519012843114,0.0
821,5,149,334,0.004650061954418255,0.0
822,5,150,441,0.00551822515860205,0.0
823,5,151,623,0.007176840577372792,0.0
824,5,152,646,0.007005899705014749,0.0
825,5,153,682,0.007285312937305716,0.0
826,5,154,776,0.008471800694338304,0.0
827,5,155,733,0.008031556456472909,0.0
828,5,156,811,0.009144107068360939,0.0
829,5,157,770,0.009122141926312048,0.0
830,5,158,710,0.009048620404001784,0.0
831,5,159,635,0.009226298583363603,0.0
832,5,160,581,0.00799108739306247,0.0
833,5,161,487,0.006115862311469439,0.0
834,5,162,587,0.007570676846884028,0.0
835,5,163,493,0.006498984945556171,0.0
836,5,164,531,0.006408941136712008,0.0
837,5,165,478,0.005875845113706208,0.0
838,5,166,300,0.0036593398550901417,0.0
839,5,167,259,0.0030970488353183143,0.0
840,6,0,228,0.002689503857314743,0.0
841,6,1,240,0.0027423243484123085,0.0
842,6,2,221,0.00251476428351976,0.0
843,6,3,252,0.0024168720688233095,0.0
844,6,4,256,0.0015349746369425223,0.0
845,6,5,384,0.0015199673840332177,0.0
846,6,6,553,0.002013251783893986,0.0
847,6,7,661,0.0026295584649107103,0.0
848,6,8,761,0.003223442602813417,0.0
849,6,9,851,0.004103775859574673,0.0
850,6,10,856,0.0043796143278878085,0.0
851,6,11,839,0.004393866392944676,0.0
852,6,12,837,0.004736895720381668,0.0
853,6,13,876,0.005499092900771505,0.0
854,6,14,806,0.006120992117134221,0.0
855,6,15,698,0.006408373117884686,0.0
856,6,16,780,0.00765261071757942,0.0
857,6,17,816,0.008338272260938874,0.0
858,6,18,679,0.007404095697119055,0.0
859,6,19,657,0.007532848723887271,0.0
860,6,20,520,0.006347268843454379,0.0
861,6,21,491,0.006354341917950045,0.0
862,6,22,313,0.004017404474336101,0.0
863,6,23,281,0.0035320143794464417,0.0
864,6,24,249,0.0030163537250151424,0.0
865,6,25,232,0.0027798080494614123,0.0
866,6,26,238,0.002852383178130131,0.0
867,6,27,245,0.0027201065837681804,0.0
868,6,28,308,0.002557778386772632,0.0
869,6,29,414,0.0024616482340349627,0.0
870,6,30,570,0.002892094434494061,0.0
871,6,31,689,0.003389313577914859,0.0
872,6,32,748,0.003796838674964214,0.0
873,6,33,739,0.0041071984349295276,0.0
874,6,34,832,0.004743470601314716,0.0
875,6,35,829,0.004770564065970743,0.0
876,6,36,803,0.004933978088959072,0.0
877,6,37,826,0.005576484249470031,0.0
878,6,38,793,0.006366154216674026,0.0
879,6,39,757,0.007248597200145547,0.0
880,6,40,748,0.00772703325310166,0.0
881,6,41,755,0.008021504005439748,0.0
882,6,42,645,0.007273588416387564,0.0
883,6,43,593,0.006968272620446534,0.0
884,6,44,536,0.006655491401254113,0.0
885,6,45,442,0.005757232360335014,0.0
886,6,46,327,0.004199737997996455,0.0
887,6,47,285,0.003586258965647414,0.0
888,6,48,257,0.0031682631261018036,0.0
889,6,49,244,0.002883819879446874,0.0
890,6,50,262,0.003174295476023165,0.0
891,6,51,229,0.002650248243776546,0.0
892,6,52,299,0.002803773372592412,0.0
893,6,53,457,0.0031798382944377185,0.0
894,6,54,537,0.0030927122568160615,0.0
895,6,55,605,0.003309953934194833,0.0
896,6,56,751,0.00413348230748485,0.0
897,6,57,770,0.0045988544671599985,0.0
898,6,58,764,0.0046581389393588355,0.0
899,6,59,738,0.004525303066536672,0.0
900,6,60,829,0.005357685273151469,0.0
901,6,61,838,0.005975768898903967,0.0
902,6,62,897,0.007490292680890151,0.0
903,6,63,716,0.007033191556240975,0.0
904,6,64,690,0.007182188173330141,0.0
905,6,65,791,0.00830280573953752,0.0
906,6,66,710,0.0078001406222534715,0.0
907,6,67,669,0.007661387295152369,0.0
908,6,68,500,0.006009470926179659,0.0
909,6,69,361,0.004510526644592991,0.0
910,6,70,281,0.003484363762616869,0.0
911,6,71,287,0.0035096300825435646,0.0
912,6,72,223,0.0026698593235558216,0.0
913,6,73,254,0.0029981114258734653,0.0
914,6,74,225,0.002657124636859633,0.0
915,6,75,268,0.002926754687721827,0.0
916,6,76,278,0.002250010116951965,0.0
917,6,77,420,0.0023746388570071637,0.0
918,6,78,593,0.002829346960002672,0.0
919,6,79,719,0.003355094003294432,0.0
920,6,80,727,0.003488115458061049,0.0
921,6,81,782,0.004102488773240442,0.0
922,6,82,856,0.0046543493154409124,0.0
923,6,83,843,0.004669428811982098,0.0
924,6,84,833,0.004898847330039991,0.0
925,6,85,850,0.005483764830358122,0.0
926,6,86,775,0.005996038746015535,0.0
927,6,87,732,0.006894473119089779,0.0
928,6,88,707,0.0071834263012974875,0.0
929,6,89,756,0.008011444921316165,0.0
930,6,90,703,0.008003187613843351,0.0
931,6,91,612,0.007441905711541034,0.0
932,6,92,475,0.006206878528120427,0.0
933,6,93,403,0.005688153678951009,0.0
934,6,94,318,0.004427797658001364,0.0
935,6,95,242,0.003298036169371874,0.0
936,6,96,232,0.003174429423676865,0.0
937,6,97,209,0.0027534055278897584,0.0
938,6,98,237,0.0031206794390677465,0.0
939,6,99,254,0.003030013837858472,0.0
940,6,100,259,0.0021967955623033272,0.0
941,6,101,405,0.002352394505271106,0.0
942,6,102,548,0.0027643539583732685,0.0
943,6,103,677,0.003417155432620963,0.0
944,6,104,670,0.003497854301316655,0.0
945,6,105,674,0.00391855908652225,0.0
946,6,106,671,0.004124991547148469,0.0
947,6,107,783,0.0049007642187881405,0.0
948,6,108,717,0.004829095807374979,0.0
949,6,109,708,0.005312324141812042,0.0
950,6,110,699,0.006393253699672563,0.0
951,6,111,608,0.006835223887308743,0.0
952,6,112,620,0.007856952769575851,0.0
953,6,113,539,0.007366910407981959,0.0
954,6,114,602,0.008673351775011526,0.0
955,6,115,635,0.009359293704953793,0.0
956,6,116,538,0.0083099070155386,0.0
957,6,117,502,0.008289299867899603,0.0
958,6,118,384,0.006855184233076264,0.0
959,6,119,294,0.0054753701461961075,0.0
960,6,120,271,0.005262238101710713,0.0
961,6,121,228,0.004405711966918514,0.0
962,6,122,227,0.00432826144987225,0.0
963,6,123,200,0.00352069287235728,0.0
964,6,124,267,0.0041135145128489555,0.0
965,6,125,344,0.004496790807722977,0.0
966,6,126,462,0.005310833180062534,0.0
967,6,127,533,0.00569024970908198,0.0
968,6,128,616,0.006382361473745286,0.0
969,6,129,692,0.007264405463000871,0.0
970,6,130,779,0.008503160031873206,0.0
971,6,131,742,0.008388920293951385,0.0
972,6,132,736,0.00868600561757972,0.0
973,6,133,693,0.008749558103126104,0.0
974,6,134,712,0.009660262672310864,0.0
975,6,135,569,0.008363957077759812,0.0
976,6,136,606,0.009228941717557834,0.0
977,6,137,568,0.008835928628097631,0.0
978,6,138,561,0.008831863979848866,0.0
979,6,139,509,0.007797659170292297,0.0
980,6,140,500,0.00756864763404075,0.0
981,6,141,438,0.007062237987745888,0.0
982,6,142,312,0.005308289097590854,0.0
983,6,143,263,0.004818526593503234,0.0
984,6,144,210,0.003964134025483719,0.0
985,6,145,222,0.004227041642072393,0.0
986,6,146,190,0.0035615873432432938,0.0
987,6,147,188,0.003341687552213868,0.0
988,6,148,196,0.0030726300772860524,0.0
989,6,149,283,0.003971093804813022,0.0
990,6,150,413,0.0051817371993525966,0.0
991,6,151,519,0.005970526993914434,0.0
992,6,152,611,0.0066422429256307956,0.0
993,6,153,711,0.0076759476178652015,0.0
994,6,154,754,0.008236206538717816,0.0
995,6,155,774,0.008508860648168507,0.0
996,6,156,764,0.00856233469314565,0.0
997,6,157,770,0.009032046169004833,0.0
998,6,158,770,0.009472376336281662,0.0
999,6,159,767,0.009832324889754896,0.0
1000,6,160,663,0.007874763935244023,0.0
1001,6,161,688,0.007717676620375564,0.0
1002,6,162,624,0.007419473740532442,0.0
1003,6,163,549,0.006552798367171555,0.0
1004,6,164,450,0.00548700190216066,0.0
1005,6,165,439,0.005516946703027409,0.0
1006,6,166,331,0.004022506592778932,0.0
1007,6,167,227,0.0027358297277427597,0.0
1008,7,0,232,0.0027929934388731714,0.0
1009,7,1,227,0.002659917273057499,0.0
1010,7,2,222,0.0025393484626647146,0.0
1011,7,3,250,0.0024315754663761743,0.0
1012,7,4,267,0.0016531279409579473,0.0
1013,7,5,416,0.001709907599223965,0.0
1014,7,6,614,0.0022832153919953592,0.0
1015,7,7,687,0.002740119416557979,0.0
1016,7,8,841,0.003609860370085804,0.0
1017,7,9,932,0.004573784168425185,0.0
1018,7,10,785,0.004109861573579611,0.0
1019,7,11,838,0.004516911467457216,0.0
1020,7,12,892,0.005181196670558373,0.0
1021,7,13,869,0.00559911857373891,0.0
1022,7,14,858,0.00670364872255645,0.0
1023,7,15,722,0.006903145616215699,0.0
1024,7,16,814,0.008370352089503126,0.0
1025,7,17,710,0.007408876042199288,0.0
1026,7,18,638,0.007060099372558567,0.0
1027,7,19,644,0.007597744272197447,0.0
1028,7,20,475,0.006041565973900435,0.0
1029,7,21,465,0.006231907365712447,0.0
1030,7,22,330,0.004285324710740582,0.0
1031,7,23,242,0.003126170699254628,0.0
1032,7,24,236,0.002992303693466381,0.0
1033,7,25,242,0.0029976464759073453,0.0
1034,7,26,207,0.002546250738043692,0.0
1035,7,27,253,0.0029082799765498372,0.0
1036,7,28,253,0.0021842732327243845,0.0
1037,7,29,404,0.0024793185556128334,0.0
1038,7,30,534,0.0027681589151305284,0.0
1039,7,31,689,0.003521486690926933,0.0
1040,7,32,677,0.0035522953494839466,0.0
1041,7,33,783,0.0045531726832899145,0.0
1042,7,34,740,0.004467762677276597,0.0
1043,7,35,805,0.00491234065404307,0.0
1044,7,36,797,0.005196651191904439,0.0
1045,7,37,800,0.005735589331803843,0.0
1046,7,38,743,0.006459409177055622,0.0
1047,7,39,719,0.007621611880810286,0.0
1048,7,40,738,0.008531397392028114,0.0
1049,7,41,700,0.008464431250680178,0.0
1050,7,42,796,0.010021907184045527,0.0
1051,7,43,692,0.00890914474785318,0.0
1052,7,44,599,0.007977944114434884,0.0
1053,7,45,455,0.006311379903456695,0.0
1054,7,46,320,0.004348830572278923,0.0
1055,7,47,261,0.003467194494998472,0.0
1056,7,48,256,0.003315031596394903,0.0
1057,7,49,236,0.0029802495327574887,0.0
1058,7,50,237,0.002986729845874658,0.0
1059,7,51,244,0.002910583070903712,0.0
1060,7,52,250,0.0023705220837837325,0.0
1061,7,53,424,0.002979976525656614,0.0
1062,7,54,563,0.0032893199345641506,0.0
1063,7,55,689,0.0038175129097316107,0.0
1064,7,56,733,0.004060311973765843,0.0
1065,7,57,808,0.004856819985092929,0.0
1066,7,58,828,0.00509764326347674,0.0
1067,7,59,802,0.0049702836532204584,0.0
1068,7,60,842,0.005512996791723957,0.0
1069,7,61,834,0.005956547202422615,0.0
1070,7,62,860,0.007249308786836604,0.0
1071,7,63,828,0.008235691977162864,0.0
1072,7,64,717,0.00752653181193118,0.0
1073,7,65,625,0.0067273020827727245,0.0
1074,7,66,647,0.007287677404820905,0.0
1075,7,67,558,0.006521358031905569,0.0
1076,7,68,436,0.005389302975241345,0.0
1077,7,69,353,0.004576214057922166,0.0
1078,7,70,281,0.003525323363735588,0.0
1079,7,71,239,0.0028380416325270445,0.0
1080,7,72,227,0.002741810802976133,0.0
1081,7,73,226,0.0026728481207275822,0.0
1082,7,74,204,0.002422371311524075,0.0
1083,7,75,217,0.0023863986275458582,0.0
1084,7,76,288,0.002343120743940836,0.0
1085,7,77,436,0.0024361352613816688,0.0
1086,7,78,551,0.0025725424282746225,0.0
1087,7,79,618,0.0028677627274372505,0.0
1088,7,80,695,0.0033161244763386167,0.0
1089,7,81,701,0.003709269469696168,0.0
1090,7,82,749,0.004145657022986533,0.0
1091,7,83,740,0.004136296561284264,0.0
1092,7,84,745,0.004453104919933771,0.0
1093,7,85,665,0.00434981684981685,0.0
1094,7,86,661,0.005261691542288558,0.0
1095,7,87,700,0.0068669864720366505,0.0
1096,7,88,722,0.007589853564182619,0.0
1097,7,89,659,0.007179978863188172,0.0
1098,7,90,603,0.007066268236948497,0.0
1099,7,91,568,0.007006636567734932,0.0
1100,7,92,474,0.006345806278867394,0.0
1101,7,93,407,0.005868189223870698,0.0
1102,7,94,302,0.004286606483847159,0.0
1103,7,95,235,0.00322895340688935,0.0
1104,7,96,249,0.0033871560132221513,0.0
1105,7,97,220,0.0029258820869518956,0.0
1106,7,98,213,0.002840719648977741,0.0
1107,7,99,231,0.0027974229800426273,0.0
1108,7,100,252,0.0022001431839214934,0.0
1109,7,101,366,0.002229735904231015,0.0
1110,7,102,540,0.0028761344752652436,0.0
1111,7,103,607,0.003230837196676549,0.0
1112,7,104,599,0.0032707218521349788,0.0
1113,7,105,675,0.004122313625620638,0.0
1114,7,106,665,0.00429442306202051,0.0
1115,7,107,671,0.004435601152859674,0.0
1116,7,108,697,0.004954858889599773,0.0
1117,7,109,654,0.00520721366296429,0.0
1118,7,110,611,0.005923871943534157,0.0
1119,7,111,555,0.006612417046930289,0.0
1120,7,112,570,0.007518697814301355,0.0
1121,7,113,579,0.008200552368812408,0.0
1122,7,114,529,0.007839824530203331,0.0
1123,7,115,529,0.00796302986512524,0.0
1124,7,116,454,0.007099296325254105,0.0
1125,7,117,397,0.006587134347674592,0.0
1126,7,118,304,0.005420440767420298,0.0
1127,7,119,231,0.004304561717352415,0.0
1128,7,120,186,0.0035386781324911534,0.0
1129,7,121,205,0.003924872202331948,0.0
1130,7,122,200,0.0038167210549416995,0.0
1131,7,123,202,0.003656373312094993,0.0
1132,7,124,213,0.0033347945891783566,0.0
1133,7,125,308,0.004112973225612606,0.0
1134,7,126,380,0.004535580434938292,0.0
1135,7,127,539,0.00600516957083649,0.0
1136,7,128,565,0.006159783698922856,0.0
1137,7,129,570,0.006262359920896506,0.0
1138,7,130,637,0.007278918560670986,0.0
1139,7,131,712,0.008518682475682273,0.0
1140,7,132,614,0.007666183888528193,0.0
1141,7,133,642,0.008492625173622594,0.0
1142,7,134,624,0.008880918833525469,0.0
1143,7,135,577,0.008806068098225052,0.0
1144,7,136,565,0.008838759132080785,0.0
1145,7,137,586,0.009430318635339555,0.0
1146,7,138,589,0.009499540344822024,0.0
1147,7,139,540,0.008443964910634705,0.0
1148,7,140,502,0.0078015727473347216,0.0
1149,7,141,480,0.007873886583225341,0.0
1150,7,142,352,0.006118121458615775,0.0
1151,7,143,276,0.005110164784299204,0.0
1152,7,144,232,0.004426551678082845,0.0
1153,7,145,191,0.003703631886137558,0.0
1154,7,146,185,0.0035422969402213456,0.0
1155,7,147,170,0.003079152327476906,0.0
1156,7,148,222,0.0035766070565490574,0.0
1157,7,149,252,0.0035860145432812032,0.0
1158,7,150,423,0.00549929146244751,0.0
1159,7,151,498,0.006034827498454938,0.0
1160,7,152,527,0.006105897346773259,0.0
1161,7,153,612,0.00712514407460445,0.0
1162,7,154,591,0.007127265710736725,0.0
1163,7,155,630,0.007654921020656136,0.0
1164,7,156,628,0.007822425948531426,0.0
1165,7,157,603,0.007708631622008591,0.0
1166,7,158,630,0.008427868150684931,0.0
1167,7,159,624,0.008621285179402865,0.0
1168,7,160,566,0.0070348136271548775,0.0
1169,7,161,658,0.007519226593836062,0.0
1170,7,162,636,0.0075568546374848505,0.0
1171,7,163,551,0.006581540629964524,0.0
1172,7,164,512,0.006215553451331731,0.0
1173,7,165,421,0.005311096533279508,0.0
1174,7,166,330,0.004019831167090982,0.0
1175,7,167,289,0.0034595034595034596,0.0
1176,8,0,247,0.0029386919846283804,0.0
1177,8,1,221,0.0025415737056374635,0.0
1178,8,2,201,0.0023729133709536514,0.0
1179,8,3,237,0.0024475885572653104,0.0
1180,8,4,266,0.0018684892632111322,0.0
1181,8,5,386,0.0019470365699873896,0.0
1182,8,6,570,0.00276515133139611,0.0
1183,8,7,641,0.0033598909738966347,0.0
1184,8,8,650,0.0036589210123390073,0.0
1185,8,9,743,0.004683560262228946,0.0
1186,8,10,753,0.005008780332056194,0.0
1187,8,11,822,0.0055590120918657185,0.0
1188,8,12,779,0.005533259935362432,0.0
1189,8,13,771,0.005950359645602445,0.0
1190,8,14,789,0.007035534352846761,0.0
1191,8,15,684,0.007175000786732543,0.0
1192,8,16,704,0.007638474475126132,0.0
1193,8,17,678,0.00734688570066317,0.0
1194,8,18,703,0.008026122001621208,0.0
1195,8,19,572,0.006877562553355216,0.0
1196,8,20,489,0.006222324018934189,0.0
1197,8,21,416,0.005540608934231906,0.0
1198,8,22,344,0.00443213296398892,0.0
1199,8,23,289,0.003653464470374069,0.0
1200,8,24,254,0.0031690184776234855,0.0
1201,8,25,235,0.0028656439772699557,0.0
1202,8,26,233,0.0028541329805477976,0.0
1203,8,27,240,0.0026081853550392314,0.0
1204,8,28,223,0.001690456878188558,0.0
1205,8,29,407,0.0020857462051718308,0.0
1206,8,30,541,0.002410690812193372,0.0
1207,8,31,641,0.002924083315846616,0.0
1208,8,32,680,0.003254226905756632,0.0
1209,8,33,686,0.003705244054595637,0.0
1210,8,34,749,0.0042632151130691165,0.0
1211,8,35,741,0.004353343438260072,0.0
1212,8,36,720,0.0045223289994347085,0.0
1213,8,37,768,0.0053270444613997365,0.0
1214,8,38,764,0.0063573954649469525,0.0
1215,8,39,758,0.007544991240643415,0.0
1216,8,40,770,0.00817487870391014,0.0
1217,8,41,675,0.0074317108348839,0.0
1218,8,42,651,0.00741474748855327,0.0
1219,8,43,580,0.006835672783415243,0.0
1220,8,44,504,0.0062309147328989825,0.0
1221,8,45,441,0.005826551104534405,0.0
1222,8,46,330,0.004246994929345448,0.0
1223,8,47,247,0.0031107137009936652,0.0
1224,8,48,281,0.003445020657864087,0.0
1225,8,49,226,0.0026955142349391124,0.0
1226,8,50,251,0.003060602365565175,0.0
1227,8,51,249,0.002884181020003938,0.0
1228,8,52,314,0.002894542772861357,0.0
1229,8,53,387,0.002656051611132082,0.0
1230,8,54,550,0.003141708175295892,0.0
1231,8,55,580,0.003140414426414134,0.0
1232,8,56,665,0.0036579663907148163,0.0
1233,8,57,690,0.004096827630430523,0.0
1234,8,58,775,0.004785427601111454,0.0
1235,8,59,701,0.004363115799956431,0.0
1236,8,60,715,0.004704721171245271,0.0
1237,8,61,707,0.005106794854199923,0.0
1238,8,62,751,0.006266898094061885,0.0
1239,8,63,679,0.006676959082729392,0.0
1240,8,64,668,0.006838796863162636,0.0
1241,8,65,622,0.006447332960175798,0.0
1242,8,66,683,0.007369045692398986,0.0
1243,8,67,573,0.006434370543384277,0.0
1244,8,68,546,0.006445824380799471,0.0
1245,8,69,412,0.005158963699427756,0.0
1246,8,70,324,0.003981468965432493,0.0
1247,8,71,250,0.0030167368560775182,0.0
1248,8,72,208,0.0024805018245998996,0.0
1249,8,73,251,0.0029861400273630363,0.0
1250,8,74,230,0.0027754983829705072,0.0
1251,8,75,194,0.0021648644727885464,0.0
1252,8,76,266,0.002183603273763104,0.0
1253,8,77,355,0.002074506939371804,0.0
1254,8,78,533,0.0026792805654136547,0.0
1255,8,79,640,0.0031959251953758957,0.0
1256,8,80,707,0.003649955343544948,0.0
1257,8,81,720,0.0040999476117805165,0.0
1258,8,82,720,0.0042451328372817,0.0
1259,8,83,735,0.004328774868369907,0.0
1260,8,84,728,0.004587820848116661,0.0
1261,8,85,749,0.005154993943398304,0.0
1262,8,86,723,0.005898958911262687,0.0
1263,8,87,683,0.006716821556768451,0.0
1264,8,88,644,0.006704562017198659,0.0
1265,8,89,653,0.00692301983609512,0.0
1266,8,90,582,0.006584678742348988,0.0
1267,8,91,526,0.00639280505590666,0.0
1268,8,92,468,0.0061646271586074265,0.0
1269,8,93,394,0.005636704387759482,0.0
1270,8,94,344,0.0047900189372841705,0.0
1271,8,95,226,0.0031058034548627814,0.0
1272,8,96,225,0.0030354131534569982,0.0
1273,8,97,226,0.0030678594214505815,0.0
1274,8,98,173,0.0023444275802254988,0.0
1275,8,99,235,0.002845518610902574,0.0
1276,8,100,248,0.0021624261025757286,0.0
1277,8,101,402,0.002426979316340453,0.0
1278,8,102,490,0.002540979781060885,0.0
1279,8,103,602,0.003135400336456581,0.0
1280,8,104,693,0.0036864447352462416,0.0
1281,8,105,672,0.004020485330014837,0.0
1282,8,106,660,0.004069150903844731,0.0
1283,8,107,686,0.004212077487489639,0.0
1284,8,108,689,0.004535132466677637,0.0
1285,8,109,737,0.00546112008536242,0.0
1286,8,110,670,0.006018360490810772,0.0
1287,8,111,636,0.006933467060580623,0.0
1288,8,112,609,0.007444168734491315,0.0
1289,8,113,589,0.0077178086140702595,0.0
1290,8,114,540,0.0073907806854264756,0.0
1291,8,115,497,0.00698740299178945,0.0
1292,8,116,487,0.007052043210055316,0.0
1293,8,117,377,0.005950971571088065,0.0
1294,8,118,268,0.0045072317524386145,0.0
1295,8,119,263,0.004563516163176068,0.0
1296,8,120,198,0.0035588467898482997,0.0
